OBJECTID,uuid,City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor,Unit_installation_price,Date_added,Comment,aoi,roof_quality,Estimated_installation_efficiency
"123",60094b3a-0ac5-4079-829d-4a1da077ddd5,StMaarten,322.149993896484,107.889999389648,20.9300003051758,31920.66015625,Single-family residential,18.8600006103516,2.65000009536743,"1525",,,,Upper Princes Quarter,Good,99.0899963378906
"124",51da8096-a96b-42d8-b71d-0aaa5976d824,StMaarten,95.1500015258789,41.9300003051758,8.13000011444092,13567.759765625,Single-family residential,19.4799995422363,2.97000002861023,"1668",,,,Cul-de-Sac,Good,142.589996337891
"125",1f844df0-caa2-4894-8203-33409d9f8fe6,StMaarten,114.309997558594,67.3499984741211,13.0699996948242,21799.189453125,Single-family residential,18.3600006103516,9.3100004196167,"1668.32",,,,Upper Princes Quarter,Good,190.690002441406
"126",3e3a61fd-7ef3-4326-913e-2bc1eb2703ea,StMaarten,231.690002441406,124.569999694824,24.1700000762939,38593,Single-family residential,16.7000007629395,5.32999992370605,"1597",,,,Philipsburg,Good,166.570007324219
"127",042a999c-b973-48f8-81ec-d25a9615637f,StMaarten,161.630004882812,84.6699981689453,16.4300003051758,28003.080078125,Single-family residential,18.7399997711182,5.53999996185303,"1704.83",,,,Philipsburg,Good,173.259994506836
"128",be1e11c0-0d89-415a-bb7f-14fcb149560c,StMaarten,334.790008544922,115.589996337891,22.4200000762939,37080.80078125,Single-family residential,14.5299997329712,14.9099998474121,"1653.59",,,,Cole Bay,Good,110.76000213623
"129",7b68d54f-8195-4432-98d6-89136538826f,StMaarten,218.770004272461,137.070007324219,26.5599994659424,41915.140625,Multi-family residential,19.2099990844727,9.26000022888184,"1577.88",,,,Upper Princes Quarter,Good,191.589996337891
"130",dd07d358-33e4-4fdc-bf8b-9b35749b8e10,StMaarten,110.059997558594,50.9199981689453,9.88000011444092,16852.609375,Single-family residential,0,4.01000022888184,"1706",,,,Lower Princes Quarter,Good,153.119995117188
"131",81fb9645-3e0c-44d3-85f6-2a99cbf040ac,StMaarten,309.929992675781,234.059997558594,45.4099998474121,62752.73046875,Single-family residential,27.6700000762939,4.65000009536743,"1382",,,,Upper Princes Quarter,Good,202.470001220703
"132",ad992d0a-484d-44ef-bf00-e782880fea00,StMaarten,241.080001831055,104.01000213623,20.1800003051758,27947.740234375,Single-family residential,21.3199996948242,5.90000009536743,"1385",,,,Upper Princes Quarter,Good,115.930000305176
"133",c17763e1-9e8c-4f7a-ac73-1d8f8d10e379,StMaarten,147.910003662109,48.6500015258789,9.4399995803833,16413.5,Single-family residential,0,3.02999997138977,"1739",,,,Little Bay Area,Good,110.970001220703
"134",c5690c0e-40d0-44cc-a79c-8c685c55ba6e,StMaarten,78.879997253418,27.6499996185303,5.3600001335144,8594.1298828125,Multi-family residential,26.9400005340576,4.76999998092651,"1604",,,,Upper Princes Quarter,Good,108.959999084473
"135",1188200e-8b37-4aa1-8890-3283cbd7a955,StMaarten,106.98999786377,53.5699996948242,10.3900003433228,18073.5703125,Single-family residential,0,3.03999996185303,"1739",,,,Little Bay Area,Good,168.929992675781
"136",321022f3-bd5e-4f9d-a340-e57a84ec5a2e,StMaarten,64.0100021362305,20.2600002288818,3.9300000667572,6593.02978515625,Multi-family residential,18.6200008392334,3.25,"1677.29",,,,Upper Princes Quarter,Good,103
"137",1124d3e0-b710-4d41-be32-c21e3bb14d52,StMaarten,59.6699981689453,31.4699993133545,6.09999990463257,10616.3095703125,Single-family residential,0,3.10999989509583,"1739",,,,Little Bay Area,Good,177.919998168945
"138",1473937c-bcbb-4ce3-b623-d67e1418ed2c,StMaarten,135.960006713867,67.870002746582,13.1700000762939,22743.490234375,Single-family residential,20.5,3.86999988555908,"1727.22",,,,Upper Princes Quarter,Good,167.279998779297
"139",320fdd4f-f505-44c0-ae3b-6d6e32c6b61a,StMaarten,262.950012207031,123.580001831055,23.9699993133545,36287.94921875,Multi-family residential,31.6399993896484,3.15000009536743,"1513.62",,,,Upper Princes Quarter,Good,138
"140",c9a7fc0e-fcac-40c9-bd91-c73e07cf9127,StMaarten,196.320007324219,104.709999084473,20.3099994659424,32430.810546875,Multi-family residential,11.8299999237061,2.72000002861023,"1596.54",,,,Upper Princes Quarter,Good,165.199996948242
"141",d182c992-d348-481e-a924-e66b2aebee87,StMaarten,50.8899993896484,27.5799999237061,5.34000015258789,9347.4404296875,Multi-family residential,8.35999965667725,12.0699996948242,"1749",,,,Upper Princes Quarter,Good,183.699996948242
"142",4253a22b-d74c-4c9b-95d6-1f0e32a6c649,StMaarten,43.7099990844727,8.71000003814697,1.69000005722046,2936.42993164062,Single-family residential,10.8900003433228,3.27999997138977,"1738",,,,Upper Princes Quarter,Good,67.1900024414062
"143",d4b5cfa0-c6ef-4361-ac07-cf4fb054d490,StMaarten,49.7999992370605,17.1299991607666,3.3199999332428,4600.35009765625,Single-family residential,23.4500007629395,6.84999990463257,"1383.91",,,,Upper Princes Quarter,Good,92.379997253418
"144",8abb0ecd-1cb3-4ae5-b38a-d488df6e1b9e,StMaarten,50.2900009155273,26.7399997711182,5.19000005722046,7564.02001953125,Single-family residential,12.2399997711182,3.46000003814697,"1458",,,,Cul-de-Sac,Good,150.399993896484
"145",38c2519e-2186-4143-a982-11a0170a1ec2,StMaarten,43.939998626709,16.5100002288818,3.20000004768372,5019.89013671875,Single-family residential,12.8100004196167,2.36999988555908,"1567.68",,,,Cul-de-Sac,Good,114.26000213623
"146",2efa9f63-438e-4fc3-89a5-66f9d1608d3c,StMaarten,234.300003051758,97.8399963378906,18.9799995422363,31867.330078125,Single-family residential,15.8900003433228,8.06999969482422,"1678.94",,,,Upper Princes Quarter,Good,136.009994506836
"147",d1ab4862-db8c-422f-b15f-29b51dbee3ec,StMaarten,53.5999984741211,23.2000007629395,4.5,7480.259765625,Single-family residential,0,2.32999992370605,"1662",,,,Philipsburg,Good,139.559997558594
"148",d2a4b8ba-7d30-4493-84f5-fe664a4bbdd2,StMaarten,171.759994506836,100.139999389648,19.4300003051758,31145.279296875,Single-family residential,15.1899995803833,3.65000009536743,"1603.25",,,,Cul-de-Sac,Good,181.330001831055
"149",ecc1dbfd-a181-4c64-aecc-b3497a606069,StMaarten,112.470001220703,61.9099998474121,12.0100002288818,19907.349609375,Multi-family residential,17.0799999237061,6.40000009536743,"1657.42",,,,Upper Princes Quarter,Good,177
"150",cb30699a-5eef-4021-b90f-926a84e3aef8,StMaarten,180.910003662109,85.8600006103516,16.6599998474121,27284.91015625,Single-family residential,17.7800006866455,5.01999998092651,"1638",,,,Cul-de-Sac,Good,150.820007324219
"151",07c1937e-d05c-4178-879f-1fbdc3db4ffd,StMaarten,280.160003662109,122.690002441406,23.7999992370605,39559.8515625,Single-family residential,9.11999988555908,6.1100001335144,"1662",,,,Cul-de-Sac,Good,141.199996948242
"152",d08b12f0-756e-4c36-a0e9-e2668295b491,StMaarten,428.649993896484,131.619995117188,25.5300006866455,38615.3984375,Single-family residential,24.9099998474121,11.6400003433228,"1512.27",,,,Cole Bay,Good,90.0899963378906
"153",24683ced-3bc3-4850-bfb2-54d9ccf6e9a0,StMaarten,54.3400001525879,21.7900009155273,4.23000001907349,7212.419921875,Single-family residential,9.10000038146973,5.13000011444092,"1706",,,,Lower Princes Quarter,Good,132.720001220703
"154",510f93a3-c72f-4b8b-b815-d1aa7d9b401c,StMaarten,130.520004272461,66.1100006103516,12.8299999237061,22432.990234375,Single-family residential,0,3.20000004768372,"1749",,,,Upper Princes Quarter,Good,171.869995117188
"155",fe79dbd7-04fc-480b-944a-2900b103bfaa,StMaarten,51.9599990844727,25.9599990844727,5.03999996185303,8306.26953125,Single-family residential,12.0299997329712,3.75,"1649.22",,,,Philipsburg,Good,159.869995117188
"156",2abcbfa8-790c-415f-a7ff-403e843d32f5,StMaarten,469.100006103516,154.75,30.0200004577637,47993.58984375,Single-family residential,12.460000038147,2.39000010490417,"1598.67",,,,Cole Bay,Good,102.309997558594
"157",9a6e789b-4d9b-4736-928c-67286f789bd6,StMaarten,85.4499969482422,43.8199996948242,8.5,14782.1904296875,Single-family residential,8.9399995803833,5,"1739",,,,Philipsburg,Good,172.979995727539
"158",5d00bb14-ef21-4235-8ab1-dbd02980fbb9,StMaarten,49.3499984741211,12.960000038147,2.50999999046326,4287.7001953125,Single-family residential,0,9.19999980926514,"1706",,,,Upper Princes Quarter,Good,86.8899993896484
"159",7f0c8d0d-798a-472d-bc67-18024871a094,StMaarten,299.700012207031,154.570007324219,29.9899997711182,45368.421875,Single-family residential,21.1599998474121,6.30000019073486,"1513",,,,Little Bay Area,Good,151.380004882812
"160",a5be79a4-3a07-4ca6-acec-373e3026f210,StMaarten,84.3199996948242,27.9099998474121,5.40999984741211,7915.02001953125,Single-family residential,23.0599994659424,3.75,"1462.01",,,,Simpson Bay,Good,93.870002746582
"161",90b4388e-9eed-4f22-9c09-e258aa2d4135,StMaarten,167.820007324219,76.5,14.8400001525879,24027.240234375,Single-family residential,19.25,5.75,"1618.89",,,,Cul-de-Sac,Good,143.179992675781
"162",8ea23542-82ef-4067-9b15-a4e61865262e,StMaarten,260.720001220703,109.959999084473,21.3299999237061,33487.5703125,Single-family residential,23,4.65000009536743,"1569.85",,,,Philipsburg,Good,128.440002441406
"163",cb4563ff-cbab-461f-be89-7b917fb3cd72,StMaarten,53.8800010681152,14.0900001525879,2.73000001907349,4661.7900390625,Single-family residential,0,,"1706",,,,Lower Princes Quarter,Good,86.5299987792969
"164",be9d7220-3e63-48af-ab48-41215fc72d88,StMaarten,270.309997558594,116.940002441406,22.7099990844727,33371.69140625,Single-family residential,28.3799991607666,9.39000034332275,"1469.59",,,,Cul-de-Sac,Good,123.459999084473
"165",8048d00d-69f7-4810-9a20-6c21dc818600,StMaarten,87.3399963378906,26.7299995422363,5.19000005722046,7741.81005859375,Single-family residential,22.1200008392334,5.6100001335144,"1491.21",,,,Lower Princes Quarter,Good,88.6399993896484
"166",44c24797-0baa-4af6-ab0f-feacdf7412f4,StMaarten,507.769989013672,340.910003662109,66.1399993896484,106773.15625,Commercial,14.3000001907349,4.78000020980835,"1614.41",,,,Philipsburg,Good,210.279998779297
"167",64821d7d-8cec-4213-9512-ea84a48add00,StMaarten,107.389999389648,57.0900001525879,11.0600004196167,18305.33984375,Single-family residential,12.9399995803833,2.25999999046326,"1654.58",,,,Cole Bay,Good,170.449996948242
"168",0cf19069-8c3b-45ff-9361-810796ec968b,StMaarten,141.710006713867,82.620002746582,16.0300006866455,25212.73046875,Single-family residential,15.9799995422363,2.85999989509583,"1573",,,,Cole Bay,Good,177.919998168945
"169",46686210-473b-43f4-acaa-b4a1ff30b408,StMaarten,284.190002441406,128.220001220703,24.8500003814697,38122.37890625,Single-family residential,22.0400009155273,,"1534.07",,,,Cul-de-Sac,Good,134.149993896484
"170",7acc9563-13fb-43bb-85b2-7454e31f1aa7,StMaarten,237.539993286133,98.7099990844727,19.1499996185303,32803.55859375,Single-family residential,9.78999996185303,3.27999997138977,"1713",,,,Cole Bay,Good,138.100006103516
"171",e9eef727-72eb-4d5c-834b-556883402293,StMaarten,249.229995727539,93.7300033569336,18.1800003051758,26626.80078125,Single-family residential,25.3199996948242,7.15999984741211,"1464.28",,,,Cole Bay,Good,106.839996337891
"172",842b5706-0882-49d9-8cdd-8fb948185e2f,StMaarten,39.6399993896484,14.1099996566772,2.74000000953674,4524.39013671875,Single-family residential,16.0300006866455,4.84999990463257,"1653",,,,Upper Princes Quarter,Good,114.139999389648
"173",4e7c6e15-b491-4f52-8508-c15e56e5a133,StMaarten,256.880004882812,102.550003051758,19.8899993896484,31386.55078125,Single-family residential,26.8799991607666,3.65000009536743,"1577.69",,,,Cole Bay,Good,122.180000305176
"174",9e25ab34-4634-48c6-8ebd-0bf73cffcc2e,StMaarten,103.51000213623,49.4900016784668,9.60000038146973,15331.1103515625,Single-family residential,13.3900003433228,4.73000001907349,"1596.94",,,,Cole Bay,Good,148.110000610352
"175",de6fed18-ef46-4248-b0d9-56d612043d87,StMaarten,38.4599990844727,16.7700004577637,3.25,4624.7099609375,Single-family residential,21.4300003051758,8.05000019073486,"1422.78",,,,Cul-de-Sac,Good,120.26000213623
"176",01e80928-e0e2-4c58-8c5a-9a42349dcdfd,StMaarten,118.980003356934,46.6599998474121,9.05000019073486,15044.8603515625,Single-family residential,9.78999996185303,7.76999998092651,"1662",,,,Cul-de-Sac,Good,126.449996948242
"177",eca4a012-c58a-43aa-b53e-011cb57fe618,StMaarten,37.2999992370605,6.30000019073486,1.22000002861023,2125.89990234375,Single-family residential,0,,"1739",,,,Philipsburg,Good,56.9900016784668
"178",9b44545e-0d99-4bd0-b451-a7412355f972,StMaarten,217.800003051758,67.7799987792969,13.1499996185303,22286.919921875,Industrial,0,7.84999990463257,"1695",,,,Simpson Bay,Good,102.330001831055
"179",c350476a-e8b1-4f0a-a281-2996ff426de0,StMaarten,29.9500007629395,11.3999996185303,2.21000003814697,3601.5400390625,Single-family residential,33.7700004577637,3.84999990463257,"1628",,,,Lower Princes Quarter,Good,120.26000213623
"180",a2e76b52-5dbe-4178-9d70-40e7381a2227,StMaarten,63.310001373291,29.6900005340576,5.76999998092651,9163.5498046875,Single-family residential,18.9899997711182,,"1589.17",,,,Cul-de-Sac,Good,144.75
"181",cece53ef-9d17-45b0-8574-3fbfda823984,StMaarten,88.1600036621094,25.6800003051758,4.98000001907349,7962.93017578125,Single-family residential,10.3999996185303,2.53999996185303,"1598.5",,,,Simpson Bay,Good,90.3199996948242
"182",c404a0ad-4c13-440b-91e1-3ebd9ed266e5,StMaarten,179.279998779297,84.1800003051758,16.3099994659424,27653.91015625,Single-family residential,9.27000045776367,4.28999996185303,"1695",,,,Cole Bay,Good,154.25
"183",6045d5f9-2d29-4189-8530-aa8025c95833,StMaarten,61.0299987792969,23.7199993133545,4.59999990463257,7646.81005859375,Single-family residential,8.5600004196167,,"1662",,,,Cul-de-Sac,Good,125.300003051758
"184",e2ac5279-eaea-4b2d-9b81-9df6537c9313,StMaarten,77.9599990844727,24.7399997711182,4.78999996185303,7671.89013671875,Single-family residential,18.9599990844727,2.25,"1600.23",,,,Lower Princes Quarter,Good,98.4100036621094
"185",365b4da9-5948-4091-8b63-981a9ca522c6,StMaarten,88.2399978637695,35.0299987792969,6.80000019073486,10938.91015625,Single-family residential,10.3999996185303,7.07000017166138,"1608",,,,Lower Princes Quarter,Good,123.959999084473
"186",d50957c8-68e4-4d10-9bf5-62b04fb7c886,StMaarten,103.069999694824,48.6300010681152,9.43000030517578,15734.73046875,Single-family residential,16.3600006103516,,"1668",,,,Cul-de-Sac,Good,152.660003662109
"187",6dceae2d-78ad-4065-a14e-b5a809d5b296,StMaarten,105.529998779297,61.6500015258789,11.960000038147,19672.48046875,Single-family residential,11.5699996948242,4.55999994277954,"1644.9",,,,Cul-de-Sac,Good,186.419998168945
"188",56018bca-1242-4ca6-be50-21356c7020f0,StMaarten,194.820007324219,106.970001220703,20.75,31571.58984375,Single-family residential,20.3600006103516,3.33999991416931,"1521.34",,,,Lower Princes Quarter,Good,162.050003051758
"189",e68d558d-9f7e-4b1a-a557-8295fc7647fd,StMaarten,48.9900016784668,20.25,3.9300000667572,6529.47021484375,Single-family residential,0,,"1662",,,,Cul-de-Sac,Good,133.270004272461
"190",fb11530b-c6b6-488f-a2fb-d3ebe4366e31,StMaarten,84.2200012207031,38.7700004577637,7.51999998092651,11789.8095703125,Single-family residential,16.8999996185303,5.51000022888184,"1567.69",,,,Cul-de-Sac,Good,139.979995727539
"191",9c2d1a1a-05c8-4590-9e7f-862ef4ef587d,StMaarten,87.879997253418,50.8600006103516,9.86999988555908,16397.26953125,Single-family residential,0,,"1662",,,,Cul-de-Sac,Good,186.580001831055
"192",738f7987-036a-46b7-afeb-ce44334fc3bf,StMaarten,146.339996337891,51.689998626709,10.0299997329712,17107.259765625,Industrial,0,6.40999984741211,"1706",,,,Upper Princes Quarter,Good,116.900001525879
"193",fd700162-4196-4993-a2bd-91cff3e22371,StMaarten,53.75,20.6700000762939,4.01000022888184,6796.52001953125,Single-family residential,0,2.9300000667572,"1695",,,,Cole Bay,Good,126.449996948242
"194",7b24da5c-33bb-4c8a-98af-c44cdc2223ae,StMaarten,65.1399993896484,22.7000007629395,4.40000009536743,7318.14013671875,Single-family residential,8.61999988555908,5.76999998092651,"1662",,,,Little Bay Area,Good,112.339996337891
"195",ba0c1850-d103-4046-8720-99f698600b3d,StMaarten,182.589996337891,88.2099990844727,17.1100006103516,28171.900390625,Single-family residential,12.5299997329712,12.5,"1646.31",,,,Cul-de-Sac,Good,154.289993286133
"196",5991b495-f5f3-4e99-84d5-15675986e089,StMaarten,59.2000007629395,30.0200004577637,5.82000017166138,9625.75,Single-family residential,18.7900009155273,,"1653",,,,Little Bay Area,Good,162.589996337891
"197",284be70a-7945-413d-a4ba-35b97a410dae,StMaarten,557.820007324219,205.070007324219,39.7799987792969,65451.4609375,Multi-family residential,21.4200000762939,11.3500003814697,"1645.16",,,,Low Lands,Good,117.330001831055
"198",11e6f66f-aef6-48bc-8488-ee97d57f0465,StMaarten,51.7099990844727,24.5200004577637,4.76000022888184,8064.14990234375,Single-family residential,9.86999988555908,,"1695",,,,Cole Bay,Good,155.949996948242
"199",712e6633-59b7-46b5-898a-1c47070e7bba,StMaarten,184.850006103516,11.75,2.27999997138977,3344.169921875,Multi-family residential,30.3899993896484,12.460000038147,"1465.3",,,,Low Lands,Good,18.0900001525879
"200",b636293b-8db3-4a90-bf8d-2159c9eba3aa,StMaarten,52.6699981689453,26.2299995422363,5.09000015258789,8038.35986328125,Single-family residential,12.9899997711182,,"1579.64",,,,Upper Princes Quarter,Good,152.630004882812
"201",8e5f2d07-d990-491c-80e6-d6724d211427,StMaarten,241.770004272461,56.3600006103516,10.9300003051758,16090.5302734375,Single-family residential,18.0100002288818,6.80000019073486,"1471.73",,,,Cul-de-Sac,Good,66.5500030517578
"202",c901a6b7-fd52-4b4e-947c-f068b88c556e,StMaarten,21.5200004577637,0,0,0,Single-family residential,16.8400001525879,2.61999988555908,,,,,Little Bay Area,Good,0
"203",fdd1b3f5-ba97-45d5-ba9e-89b6d1877eeb,StMaarten,965.659973144531,318.140014648438,61.5999984741211,99225.3125,Commercial,16.9099998474121,2.80999994277954,"1610.9",,,,Low Lands,Good,102.75
"204",15af60c5-8094-41be-9050-2cec28ff90f4,StMaarten,349.079986572266,67.0699996948242,13,19948.01953125,Single-family residential,17.0400009155273,4.94000005722046,"1534.7",,,,Cul-de-Sac,Good,57.1399993896484
"205",40d1fa98-5491-434d-8a85-504aca2b545b,StMaarten,41.8499984741211,13.3199996948242,2.57999992370605,4130.81005859375,Single-family residential,29.1800003051758,2.08999991416931,"1599",,,,Lower Princes Quarter,Good,98.6999969482422
"206",6ca97452-8257-4d75-ad43-17ce5a208b55,StMaarten,42.4599990844727,8.52000045776367,1.64999997615814,2430.9599609375,Single-family residential,25.6399993896484,4.5,"1470.13",,,,Lower Princes Quarter,Good,57.25
