OBJECTID,uuid,City,Surface_area,Potential_installable_area,Peak_installable_capacity,Energy_potential_per_year,Assumed_building_type,Estimated_tilt,Estimated_building_height,Estimated_capacity_factor,Unit_installation_price,Date_added,Comment,aoi
"670",53e427ea-656a-4b5c-bd23-3970b73b7f0c,StLucia,63.8800010681152,36.7099990844727,7.11999988555908,9787.6298828125,Single-family residential,20.8999996185303,,"1374.38",,2023-01-03T13:15:51.000,,Soufriere
"671",4c49922a-a29a-4924-a89b-c40dcf4294df,StLucia,409.5,301.920013427734,58.5699996948242,83271.1484375,Industrial,9.07999992370605,,"1421.69",,2023-01-03T13:15:51.000,,Soufriere
"672",5c9e1860-0ad9-43c4-b858-f50f8f06f6b0,StLucia,165.089996337891,95.8399963378906,18.6100006103516,24859.9609375,Single-family residential,29.5100002288818,,"1335.74",,2023-01-03T13:15:51.000,,Soufriere
"673",c5b25d64-e661-4d14-89f4-640df334a1a0,StLucia,156.820007324219,85.4599990844727,16.5799999237061,21225.91015625,Single-family residential,28.4500007629395,,"1280.28",,2023-01-03T13:15:51.000,,Soufriere
"674",8429603b-505a-4aa4-a792-ce40f9cfb767,StLucia,88.7200012207031,33.4799995422363,6.48999977111816,9040.1904296875,Single-family residential,38.9799995422363,5.2,"1391.88",,2023-01-03T13:15:51.000,,Soufriere
"675",11e17a30-b5f0-4035-9545-19098f3b6dce,StLucia,195.350006103516,124.029998779297,24.0599994659424,31980.810546875,Single-family residential,20.5200004577637,8.5,"1329.09",,2023-01-03T13:15:51.000,,Soufriere
"676",b4ee5663-fc82-486d-8092-4f173d2900f5,StLucia,22.0499992370605,9.18000030517578,1.77999997138977,2246.35009765625,Single-family residential,21.2600002288818,,"1262.0",,2023-01-03T13:15:51.000,,Soufriere
"677",581d202f-ffc9-401a-9eec-0f459637a886,StLucia,172.880004882813,74.75,14.5,19597.5,Single-family residential,26.1700000762939,3.51,"1351.45",,2023-01-03T13:15:51.000,,Soufriere
"678",7cd25d36-8705-4d9e-858a-e162b13fc127,StLucia,156.320007324219,93.1999969482422,18.0799999237061,24123.490234375,Single-family residential,21.5900001525879,,"1334.17",,2023-01-03T13:15:51.000,,Soufriere
"679",6bb86829-9da6-478b-9ca3-0b933e8e04c7,StLucia,48.810001373291,24.9799995422363,4.84999990463257,6934.60986328125,Single-family residential,20.8799991607666,,"1431.11",,2023-01-03T13:15:51.000,,Soufriere
"680",8e477d39-7381-46e0-8818-f63e067a1c67,StLucia,148.600006103516,81.3399963378906,15.7799997329712,22261.330078125,Single-family residential,28.1599998474121,10.76,"1410.74",,2023-01-03T13:15:51.000,,Soufriere
"681",c9ba8a00-5b4f-4780-92b9-b8e5164919a1,StLucia,174.899993896484,102.050003051758,19.7999992370605,28180.16015625,Single-family residential,23.2000007629395,17.42,"1423.36",,2023-01-03T13:15:51.000,,Soufriere
"682",4c8edb96-264f-41eb-9e42-9da154562b9b,StLucia,123.25,64.0899963378906,12.4300003051758,16573.810546875,Single-family residential,21.9300003051758,2.49,"1333.0",,2023-01-03T13:15:51.000,,Soufriere
"683",4025b5d1-acfe-4c97-9c9a-781de123a952,StLucia,141.919998168945,73.7900009155273,14.3100004196167,18509.220703125,Commercial,15.4399995803833,5.18,"1293.0",,2023-01-03T13:15:51.000,,Soufriere
"684",dc085bd4-ead9-4721-be3a-cde11b884de3,StLucia,18,6.03000020980835,1.16999995708466,1556.56994628906,Single-family residential,24.8799991607666,3.94,"1330.5",,2023-01-03T13:15:51.000,,Soufriere
"685",11497fd4-fad9-4e8f-a3b4-bf2ca3d6b468,StLucia,27.6000003814697,9.78999996185303,1.89999997615814,2407.63989257813,Single-family residential,33.5099983215332,3.23,"1268.0",,2023-01-03T13:15:51.000,,Soufriere
"686",fb788d4e-3915-43c1-9f2c-b20990b2a7de,StLucia,80.0599975585938,37.4599990844727,7.26999998092651,10681.080078125,Single-family residential,23.6800003051758,2.72,"1469.77",,2023-01-03T13:15:51.000,,Soufriere
"687",30a3ca94-a6da-4009-ba67-e81bc9347df9,StLucia,28.9400005340576,3.35999989509583,0.649999976158142,918.349975585938,Single-family residential,19.8400001525879,,"1409.0",,2023-01-03T13:15:51.000,,Soufriere
"688",13b5545c-72e9-4393-bf30-03f7ecae3c09,StLucia,218.330001831055,124.319999694824,24.1200008392334,32401.3203125,Single-family residential,23.6900005340576,3.98,"1343.42",,2023-01-03T13:15:51.000,,Soufriere
"689",39a89ad6-a2f5-4073-af73-37b50c75dbd4,StLucia,113.800003051758,67.379997253418,13.0699996948242,18800.490234375,Single-family residential,22.6399993896484,17.54,"1438.28",,2023-01-03T13:15:51.000,,Soufriere
"690",f6be59bc-c823-4d04-8b54-ffe7f8320170,StLucia,43.9000015258789,18.8400001525879,3.66000008583069,5088.64013671875,Single-family residential,27.3799991607666,,"1392.0",,2023-01-03T13:15:51.000,,Soufriere
"691",318c23ba-f725-40d6-a13d-9f51f4890d2e,StLucia,22.8700008392334,3.19000005722046,0.620000004768372,850.72998046875,Single-family residential,36.6399993896484,14.21,"1374.0",,2023-01-03T13:15:51.000,,Soufriere
"692",bb0462c9-b9b9-46fb-8769-b63409d475bb,StLucia,93.120002746582,53.2099990844727,10.3199996948242,13567.25,Single-family residential,23.0900001525879,10.08,"1314.24",,2023-01-03T13:15:51.000,,Soufriere
"693",bc866e6c-4135-433e-a52c-018ce6ad638f,StLucia,681.789978027344,483.369995117188,93.6800003051758,147358.875,Industrial,17.2900009155273,4.32,"1573.0",,2023-01-03T13:15:51.000,,Soufriere
"694",a84706ee-2bc2-4c46-ae50-af3120745f83,StLucia,100.860000610352,34.8899993896484,6.76999998092651,10007.58984375,Single-family residential,27.5599994659424,,"1478.43",,2023-01-03T13:15:51.000,,Soufriere
"695",4b08ef7d-e302-4706-9216-142d704f1b60,StLucia,513.820007324219,322.980010986328,62.5999984741211,86358.9921875,Hotels,25.8199996948242,,"1379.63",,2023-01-03T13:15:51.000,,Soufriere
"696",5e009655-384b-44ec-873c-99963944eae2,StLucia,243.020004272461,138.770004272461,26.9200000762939,37947.0390625,Industrial,27.1299991607666,2.27,"1409.58",,2023-01-03T13:15:51.000,,Soufriere
"697",ab0c59c7-a646-4d6d-b5a0-0e20fe8ecfef,StLucia,90.0899963378906,51.7400016784668,10.039999961853,13781.990234375,Single-family residential,22.3600006103516,,"1372.92",,2023-01-03T13:15:51.000,,Soufriere
"698",36c834ac-4204-4fca-9279-a5b4bf3a5b1f,StLucia,327.269989013672,114.889999389648,22.3099994659424,30965.859375,Multi-family residential,43.5900001525879,14,"1387.87",,2023-01-03T13:15:51.000,,Soufriere
"699",f51d5097-76fa-49fa-8459-9a462aaaec21,StLucia,298.339996337891,201.009994506836,39,50498.98046875,Industrial,6.67000007629395,3.41,"1295.0",,2023-01-03T13:15:51.000,,Soufriere
"700",a1c9bb8c-1a35-45fa-97e0-16a884b3a1f4,StLucia,5,0,0,0,Single-family residential,0,9.35,,,2023-01-03T13:15:51.000,,Soufriere
"701",657dacc0-08b9-43a5-9c93-a184fde6ebb0,StLucia,92.9700012207031,55.8899993896484,10.8400001525879,14573.6103515625,Single-family residential,24.2000007629395,,"1344.0",,2023-01-03T13:15:51.000,,Soufriere
"702",61ba22e3-5026-4dd7-831b-750bcac2aa67,StLucia,37.4199981689453,16.7199993133545,3.24000000953674,4444.89013671875,Single-family residential,23.0900001525879,6.99,"1370.53",,2023-01-03T13:15:51.000,,Soufriere
"703",7c8c1260-f583-4670-827f-03e17d9e3f3f,StLucia,46.3199996948242,24.7800006866455,4.80999994277954,6742.7998046875,Hotels,9.44999980926514,15,"1402.61",,2023-01-03T13:15:51.000,,Soufriere
"704",906fab23-57d0-44ef-a0c5-fb551cb0f591,StLucia,283.769989013672,179.839996337891,34.8899993896484,47938.08984375,Single-family residential,33.7599983215332,,"1374.0",,2023-01-03T13:15:51.000,,Soufriere
"705",db546fb1-6ebc-4b17-8699-fe9e04f46c79,StLucia,23.8500003814697,9.21000003814697,1.78999996185303,2301.56005859375,Single-family residential,22.6900005340576,,"1287.93",,2023-01-03T13:15:51.000,,Soufriere
"706",da0b03ed-3c27-4700-a7dc-22837e0785d8,StLucia,43.1100006103516,19.3799991607666,3.75999999046326,5015.2099609375,Single-family residential,26.5799999237061,,"1334.25",,2023-01-03T13:15:51.000,,Soufriere
"707",ffe362a0-2b15-4f27-9e1e-7784b5377cc9,StLucia,134.740005493164,71.4100036621094,13.8500003814697,17634.330078125,Single-family residential,28,2.71,"1272.94",,2023-01-03T13:15:51.000,,Soufriere
"708",0aaa8468-cff1-4a41-9570-fc3398df7caf,StLucia,149.720001220703,87.129997253418,16.8999996185303,22329.08984375,Single-family residential,22.2199993133545,,"1321.0",,2023-01-03T13:15:51.000,,Soufriere
"709",bb4f1983-6215-4683-b6d5-2e8b737c9821,StLucia,43.4300003051758,23.3299999237061,4.53000020980835,6554.6298828125,Hotels,19.2299995422363,,"1448.23",,2023-01-03T13:15:51.000,,Soufriere
"710",81b6d5b3-e751-4d59-95d5-d2d2ab89b0f8,StLucia,22.1100006103516,9.39999961853027,1.82000005245209,2381.89990234375,Single-family residential,21.3199996948242,12.68,"1306.26",,2023-01-03T13:15:51.000,,Soufriere
"711",4cd36daf-5328-4b5b-b9e9-a5c0d630a8f2,StLucia,431.630004882813,277.160003662109,53.7700004577637,73088.7265625,Hotels,27.3400001525879,,"1359.33",,2023-01-03T13:15:51.000,,Soufriere
"712",9e1f1b53-2832-42fd-bc4c-985cfb958e7c,StLucia,65.879997253418,32.8499984741211,6.38000011444092,9041.8603515625,Single-family residential,19.4400005340576,9.9,"1417.56",,2023-01-03T13:15:51.000,,Soufriere
"713",9e349182-ca49-453f-a8a4-1a2b76e70613,StLucia,229.960006713867,140.389999389648,27.2399997711182,35945.33984375,Hotels,18.9799995422363,6.99,"1319.76",,2023-01-03T13:15:51.000,,Soufriere
"714",c850d07d-8e8f-4416-b80a-cde2b83b412c,StLucia,162.949996948242,93.9899978637695,18.2299995422363,24934.669921875,Single-family residential,27.5300006866455,17.07,"1367.5",,2023-01-03T13:15:51.000,,Soufriere
"715",0b490528-9dea-49e7-9491-c526dd885cb8,StLucia,84.75,43.9500007629395,8.52999973297119,11858.51953125,Single-family residential,21.2199993133545,9.54,"1390.68",,2023-01-03T13:15:51.000,,Soufriere
"716",67f15e41-ccaa-4786-80c2-b3b557e3aaa7,StLucia,18.25,6.19000005722046,1.20000004768372,1715.81994628906,Single-family residential,19.6000003814697,5.07,"1428.5",,2023-01-03T13:15:51.000,,Soufriere
"717",c613d611-c853-4fd1-8a1a-5fa19fde7835,StLucia,57.560001373291,19.1700000762939,3.72000002861023,4719.419921875,Single-family residential,21.3400001525879,2.06,"1269.0",,2023-01-03T13:15:51.000,,Soufriere
"718",9c6c7688-0af0-44f8-b73e-bfcd73efdab5,StLucia,214.970001220703,94.7099990844727,18.3700008392334,23944.4609375,Hotels,24.3700008392334,,"1303.15",,2023-01-03T13:15:51.000,,Soufriere
"719",74f454c7-73c7-49ea-af90-85766bcf669d,StLucia,70.4599990844727,35.0699996948242,6.80999994277954,9525.900390625,Single-family residential,21.9200000762939,11.87,"1398.81",,2023-01-03T13:15:51.000,,Soufriere
"720",eb3ce2d6-853a-4614-8955-ce1d7554e22b,StLucia,36.2999992370605,18.8400001525879,3.65000009536743,5209.68994140625,Single-family residential,21.9400005340576,19.48,"1427.0",,2023-01-03T13:15:51.000,,Soufriere
"721",a9cd4d39-70ab-4ea4-9bba-a5dfc4209c37,StLucia,110.540000915527,50.0699996948242,9.71000003814697,12777.4501953125,Single-family residential,21.8500003814697,15.02,"1315.45",,2023-01-03T13:15:51.000,,Soufriere
"722",9327650e-b918-4a5b-897a-2ae5cb62d127,StLucia,70.379997253418,37.4000015258789,7.26000022888184,9981.099609375,Single-family residential,21.2299995422363,3.35,"1375.58",,2023-01-03T13:15:51.000,,Soufriere
"723",577f66f3-fac1-4689-b7cc-e176469b0e2f,StLucia,151.270004272461,89.6500015258789,17.3899993896484,23548.119140625,Single-family residential,20.8099994659424,6.84,"1353.96",,2023-01-03T13:15:51.000,,Soufriere
"724",756ec616-256a-4ea3-85d6-25586576ad32,StLucia,52.0299987792969,27.5,5.34000015258789,6935.240234375,Single-family residential,20.8299999237061,5.3,"1299.84",,2023-01-03T13:15:51.000,,Soufriere
"725",2551bd5b-26e7-407b-999b-096e79049365,StLucia,166.380004882813,105.370002746582,20.4400005340576,26110.359375,Single-family residential,33.9799995422363,10.34,"1277.32",,2023-01-03T13:15:51.000,,Soufriere
"726",4696c4d7-74ed-4800-97d4-0fe802caa580,StLucia,679.27001953125,471.269989013672,91.4300003051758,118214.84375,Hotels,19.6299991607666,,"1293.0",,2023-01-03T13:15:51.000,,Soufriere
"727",8f0a18de-9af6-430d-9c6b-94ab5ed5d68a,StLucia,113.050003051758,65.8099975585938,12.7700004577637,17141.810546875,Single-family residential,20.5300006866455,16.22,"1342.75",,2023-01-03T13:15:51.000,,Soufriere
"728",54546524-75ae-4522-9f6c-f4516b056dd2,StLucia,239.110000610352,148.070007324219,28.75,40187.359375,Single-family residential,22.1200008392334,12.23,"1397.59",,2023-01-03T13:15:51.000,,Soufriere
"729",38871558-e432-48f6-9433-8e3bf33c8998,StLucia,49.1300010681152,25.7999992370605,5,7186.39013671875,Single-family residential,21.6000003814697,18.36,"1435.95",,2023-01-03T13:15:51.000,,Soufriere
"730",b949860c-51c9-4603-859b-d92da3c31116,StLucia,369.829986572266,254.770004272461,49.4300003051758,67564.2421875,Single-family residential,27.8899993896484,,"1367.0",,2023-01-03T13:15:51.000,,Soufriere
"731",5d372d2d-5012-4aab-a796-3cd764aae78e,StLucia,68.5,19.6000003814697,3.80999994277954,5451.509765625,Single-family residential,23.8999996185303,5.02,"1432.31",,2023-01-03T13:15:51.000,,Soufriere
"732",e4676f17-e990-415b-8786-d9c649d6a6ba,StLucia,174.089996337891,104.400001525879,20.25,27889.44921875,Single-family residential,23.9799995422363,13.36,"1376.96",,2023-01-03T13:15:51.000,,Soufriere
"733",ddb076e8-ed5c-4d17-bcf9-ec3a525c2990,StLucia,68.7699966430664,35.3199996948242,6.84999990463257,8883.6396484375,Single-family residential,21.1599998474121,3.46,"1296.61",,2023-01-03T13:15:51.000,,Soufriere
"734",cca37866-1d1e-47c0-9d33-f1b476a33abe,StLucia,34.5200004577637,12.2399997711182,2.36999988555908,3012.3798828125,Single-family residential,26.9500007629395,,"1269.0",,2023-01-03T13:15:51.000,,Soufriere
"735",e06c5b6c-7f22-4935-a40c-e8ac8391e208,StLucia,95.9599990844727,49.7099990844727,9.64000034332275,13324.25,Single-family residential,23.4500007629395,6.34,"1381.54",,2023-01-03T13:15:51.000,,Soufriere
"736",932d42ab-a8a6-4bce-a7d0-b4afb6de477c,StLucia,58.6199989318848,33.1199989318848,6.42000007629395,8843.7802734375,Single-family residential,21.6599998474121,2.65,"1376.53",,2023-01-03T13:15:51.000,,Soufriere
"737",bb1ad9a9-186a-4e99-a1f7-9dea9d2e52f4,StLucia,48.2000007629395,19.3299999237061,3.75,5498.080078125,Single-family residential,20.8600006103516,9.12,"1466.0",,2023-01-03T13:15:51.000,,Soufriere
"738",e4dd6b4e-ccf8-4310-bd18-0a28f1eeedf4,StLucia,146.820007324219,89.4000015258789,17.3400001525879,25425.919921875,Single-family residential,21.7399997711182,11.26,"1466.0",,2023-01-03T13:15:51.000,,Soufriere
"739",0b3ad82b-8f23-483a-a56f-921c94ef25b3,StLucia,150.089996337891,84.6800003051758,16.4300003051758,21882.599609375,Single-family residential,23.7000007629395,10.87,"1332.0",,2023-01-03T13:15:51.000,,Soufriere
"740",2ed6c9c1-5d85-4087-b8ee-77fb00349d7d,StLucia,20.1000003814697,8.85999965667725,1.72000002861023,2206.09008789063,Single-family residential,21.9200000762939,8.91,"1284.33",,2023-01-03T13:15:51.000,,Soufriere
"741",083bedb2-0f6f-4e32-828f-547e06658485,StLucia,137.759994506836,77.9899978637695,15.1300001144409,22097.990234375,Single-family residential,29.9099998474121,8.94,"1460.61",,2023-01-03T13:15:51.000,,Soufriere
"742",3f7015d3-b54a-4a8b-abe9-4c812059c207,StLucia,39.5999984741211,6.30999994277954,1.22000002861023,1622.80004882813,Single-family residential,27.6700000762939,,"1325.18",,2023-01-03T13:15:51.000,,Soufriere
"743",e2ba420f-2eb3-406f-b241-2ec450bb1a63,StLucia,78.3399963378906,41.9900016784668,8.14000034332275,11122.7900390625,Single-family residential,22.25,7.82,"1366.64",,2023-01-03T13:15:51.000,,Soufriere
"744",2e865a01-339e-4d1f-a3e2-3386a2a6e635,StLucia,200.779998779297,82.5999984741211,16.0200004577637,21591.400390625,Hotels,30.3799991607666,,"1347.38",,2023-01-03T13:15:51.000,,Soufriere
"745",d14c01c3-7f23-4c8c-bde3-061c8aef0431,StLucia,111.209999084473,57.0200004577637,11.0600004196167,13961.26953125,Single-family residential,20.3999996185303,7.19,"1262.0",,2023-01-03T13:15:51.000,,Soufriere
"746",05709c7e-f239-41e3-8176-b05d78a65275,StLucia,15.8800001144409,6.23000001907349,1.21000003814697,1735.58996582031,Single-family residential,23.2700004577637,2.45,"1434.43",,2023-01-03T13:15:51.000,,Soufriere
"747",609d97e6-6315-4e72-ad41-bea7268c1636,StLucia,61.5699996948242,34.3800010681152,6.67000007629395,9190.150390625,Single-family residential,21.0300006866455,4.67,"1377.84",,2023-01-03T13:15:51.000,,Soufriere
"748",59c70951-1df2-40c2-88a1-ff1450746bed,StLucia,33.5400009155273,14.9499998092651,2.90000009536743,3681.19995117188,Single-family residential,21.0499992370605,2.89,"1269.0",,2023-01-03T13:15:51.000,,Soufriere
"749",27159271-7fe5-42ee-8ac5-4aac413cfb67,StLucia,39.3400001525879,20.8099994659424,4.03999996185303,5919.22021484375,Single-family residential,24.3799991607666,9.05,"1466.0",,2023-01-03T13:15:51.000,,Soufriere
"750",07dbb41a-4427-4126-8161-a6250db2a8f4,StLucia,85.0699996948242,31.2600002288818,6.05999994277954,8190.85986328125,Hotels,13.460000038147,4.77,"1350.55",,2023-01-03T13:15:51.000,,Soufriere
"751",a14d510f-1b3f-4e42-a2bb-5b3b8db02bad,StLucia,129.960006713867,79.870002746582,15.4799995422363,21459.490234375,Single-family residential,21.8600006103516,8.89,"1386.34",,2023-01-03T13:15:51.000,,Soufriere
"752",efc79e9a-2243-4c1a-8888-6c82b3427f3d,StLucia,155.270004272461,96.4899978637695,18.7199993133545,24792.83984375,Hotels,11.4899997711182,4.79,"1324.5",,2023-01-03T13:15:51.000,,Soufriere
"753",ac5b5cc9-1800-4760-81b8-f2d8bd97821c,StLucia,100.330001831055,56.060001373291,10.8800001144409,15586.0703125,Hotels,11.0799999237061,,"1433.19",,2023-01-03T13:15:51.000,,Soufriere
"754",8a164946-e865-4c14-883f-032176e91a8d,StLucia,91.5,30.7199993133545,5.96000003814697,8063.77978515625,Hotels,20.0300006866455,4.55,"1353.27",,2023-01-03T13:15:51.000,,Soufriere
"755",52c81163-90ce-44a1-b93b-e5442a74042f,StLucia,74.8199996948242,33.2999992370605,6.46000003814697,8218.4599609375,Single-family residential,24.6599998474121,7.32,"1272.0",,2023-01-03T13:15:51.000,,Soufriere
"756",a3af6784-9ecc-4243-9d92-419232495659,StLucia,42.1599998474121,16.3700008392334,3.1800000667572,4252.52978515625,Hotels,8.85999965667725,3.31,"1338.8",,2023-01-03T13:15:51.000,,Soufriere
"757",d3056b55-d383-44ab-8b71-916cc17c1203,StLucia,199.080001831055,97.2900009155273,18.8899993896484,26804.759765625,Hotels,15.6199998855591,,"1418.74",,2023-01-03T13:15:51.000,,Soufriere
"758",9458894a-3e0e-4bd6-b971-8b96d994d26d,StLucia,52.9300003051758,20.1399993896484,3.91000008583069,5005.33984375,Hotels,17.0699996948242,2.01,"1280.9",,2023-01-03T13:15:51.000,,Soufriere
"759",9957b13e-63bf-4fdb-a622-b9afad4b992c,StLucia,81.379997253418,30.7999992370605,5.96999979019165,8054.85986328125,Hotels,25.3299999237061,4.3,"1348.25",,2023-01-03T13:15:51.000,,Soufriere
"760",a36aefdb-f9ec-40e4-ab26-187b975cdbc7,StLucia,383.779998779297,290.600006103516,56.3800010681152,79520.921875,Hotels,16.8199996948242,11.34,"1410.54",,2023-01-03T13:15:51.000,,Soufriere
"761",9780ea75-6da6-4b9e-ad5e-88249c1d765b,StLucia,45.25,14.289999961853,2.76999998092651,4065.10009765625,Single-family residential,21.1200008392334,16.27,"1466.0",,2023-01-03T13:15:51.000,,Soufriere
"762",b924e0ce-0df7-4ecb-b7de-a9f57857aaf7,StLucia,63.0699996948242,31.7999992370605,6.17000007629395,8263.7802734375,Hotels,14.1300001144409,,"1339.38",,2023-01-03T13:15:51.000,,Soufriere
"763",73255fe6-d2f0-4b69-90f0-8e88b3bba7c1,StLucia,78.7099990844727,29.2299995422363,5.67000007629395,6989.830078125,Hotels,30.2199993133545,4.12,"1232.74",,2023-01-03T13:15:51.000,,Soufriere
"764",0d60357e-d31a-4252-aa00-e67bce978d1b,StLucia,153,88.2699966430664,17.1200008392334,23764.9296875,Hotels,21.8899993896484,,"1387.83",,2023-01-03T13:15:51.000,,Soufriere
"765",aa060d88-51e3-448b-a9b4-718553e9cc41,StLucia,116.569999694824,51.5,9.97999954223633,13977.91015625,Hotels,17.0200004577637,,"1400.33",,2023-01-03T13:15:51.000,,Soufriere
"766",1cf34970-4f64-4642-af9f-b8e4970ad54e,StLucia,63.0699996948242,30.7000007629395,5.96000003814697,8141.27978515625,Hotels,12.0299997329712,,"1367.0",,2023-01-03T13:15:51.000,,Soufriere
"767",ac424f93-7617-43fb-9823-6078a280979e,StLucia,278.890014648438,131.679992675781,25.5200004577637,34474.80859375,Single-family residential,30.4599990844727,,"1350.92",,2023-01-03T13:15:51.000,,Soufriere
